,index,Driver,Vehicle,Tire,Glider,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,Acceleration,Weight,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling,Traction,MiniTurbo,Total,Balance,AverageSpeed,WeightedSpeed,AverageHandling,WeightedHandling,GroundMastery,WaterMastery,AirMastery,AntiGravityMastery,DriftMastery,CollisionMastery
4843,254759,Yoshi,The Duke,Normal Blue,Cloud Glider,3.25,3.75,3.75,3.5,4.0,2.75,3.75,3.25,4.0,3.75,3.75,3.75,43.25,4.639156081756483,3.5625,3.475,3.6875,3.675,3.5,3.5,3.875,3.625,3.7291666666666665,3.25
4844,258875,Tanooki Mario,Standard Kart,Normal Blue,Cloud Glider,3.25,3.75,3.75,3.5,4.0,3.0,3.75,3.25,4.0,3.75,3.25,3.75,43.0,4.674330526360535,3.5625,3.475,3.6875,3.675,3.5,3.5,3.875,3.625,3.5625,3.375
4845,384843,King Boo,Varmint,Leaf Tyres,Gold Glider,3.25,3.75,3.75,3.5,4.0,3.25,3.75,3.5,2.75,3.5,3.25,4.25,42.5,4.60351926945062,3.5625,3.475,3.375,3.525,3.5,3.625,3.25,3.5,3.625,3.5
4846,325261,Mario,The Duke,Button,Paper Glider,3.25,3.75,3.75,3.75,4.0,2.75,3.5,3.0,3.5,3.75,3.0,4.0,42.0,4.587138588077615,3.625,3.55,3.4375,3.475,3.375,3.375,3.625,3.75,3.4791666666666665,3.125
4847,301937,Luigi,The Duke,Leaf Tyres,Paper Glider,3.25,3.75,3.75,3.75,4.0,2.75,3.75,3.25,3.75,4.0,2.75,4.0,42.75,4.546165328461004,3.625,3.55,3.6875,3.725,3.5,3.5,3.75,3.875,3.4791666666666665,3.25
4848,249494,Yoshi,Prancer,Azure Roller,Super Glider,3.25,3.75,4.0,2.75,3.75,2.25,4.0,3.75,4.0,3.75,3.25,4.0,42.5,4.437605228697955,3.4375,3.275,3.875,3.875,3.625,3.75,4.0,3.25,3.7083333333333335,3.125
4849,267571,Tanooki Mario,Jet Bike+,Roller,Waddle Wing,3.25,3.75,4.0,2.75,3.75,2.5,4.0,3.75,4.0,3.75,2.75,4.0,42.25,4.441406663885512,3.4375,3.275,3.875,3.875,3.625,3.75,4.0,3.25,3.5416666666666665,3.25
4850,320783,Mario,Bounder,Roller,Cloud Glider,3.25,3.75,4.0,3.25,3.75,2.75,3.75,3.25,3.75,3.75,2.5,4.0,41.75,4.517837101586963,3.5625,3.425,3.625,3.65,3.5,3.5,3.875,3.5,3.375,3.25
4851,325058,Mario,Sport Bike+,Azure Roller,Parafoil,3.25,3.75,4.0,3.25,3.75,2.75,3.75,3.75,4.0,3.25,2.75,4.0,42.25,4.542011148739636,3.5625,3.425,3.6875,3.625,3.5,3.75,4.0,3.25,3.4791666666666665,3.25
4852,297423,Luigi,Bounder,Azure Roller,Flower Glider,3.25,3.75,4.0,3.25,3.75,2.75,4.0,3.5,4.0,4.0,2.25,4.0,42.5,4.427591478792013,3.5625,3.425,3.875,3.9,3.625,3.625,4.0,3.625,3.375,3.375
4853,296538,Luigi,Prancer,Azure Roller,Peach Parasol,3.25,3.75,4.0,3.25,3.75,2.75,4.0,4.0,4.25,3.5,2.5,4.0,43.0,4.452969448529221,3.5625,3.425,3.9375,3.875,3.625,3.875,4.125,3.375,3.4791666666666665,3.375
4854,252263,Yoshi,Tanooki Kart,Normal,Gold Glider,3.25,3.75,4.0,3.5,3.25,3.5,4.0,4.0,3.75,3.5,4.5,3.25,44.25,4.613803512091672,3.625,3.5,3.8125,3.825,3.625,3.875,3.875,3.5,3.8541666666666665,3.75
4855,265451,Tanooki Mario,Koopa Clown,GLA Wheels,Gold Glider,3.25,3.75,4.0,3.5,3.25,3.75,4.0,4.0,3.75,3.5,4.0,3.25,44.0,4.692271272551667,3.625,3.5,3.8125,3.825,3.625,3.875,3.875,3.5,3.6875,3.875
4856,328727,Mario,Splat Buggy,Roller,Flower Glider,3.25,3.75,4.0,3.5,4.0,2.25,3.5,3.5,3.5,4.25,3.25,4.0,42.75,4.476408816658715,3.625,3.5,3.6875,3.725,3.375,3.625,3.75,3.875,3.6458333333333335,2.875
4857,305205,Luigi,Splat Buggy,Roller,Parachute,3.25,3.75,4.0,3.5,4.0,2.25,3.75,3.75,3.75,4.5,3.0,4.0,43.5,4.421011854415591,3.625,3.5,3.9375,3.975,3.5,3.75,3.875,4.0,3.6458333333333335,3.0
4858,385110,King Boo,Mr Scooty,GLA Wheels,Hylian Kite,3.25,3.75,4.0,3.5,4.0,3.25,3.75,3.25,3.5,3.75,4.0,4.0,44.0,4.692271272551667,3.625,3.5,3.5625,3.625,3.5,3.5,3.75,3.625,3.8541666666666665,3.5
4859,323101,Mario,Tanooki Kart,Leaf Tyres,Plane Glider,3.25,3.75,4.0,3.75,3.25,3.5,3.75,3.75,3.25,3.5,3.75,3.5,43.0,4.753817018041334,3.6875,3.575,3.5625,3.625,3.5,3.75,3.625,3.625,3.6041666666666665,3.625
4860,300750,Luigi,Koopa Clown,Leaf Tyres,Wario Wing,3.25,3.75,4.0,3.75,3.25,3.5,4.0,4.0,3.5,3.75,3.5,3.5,43.75,4.729093832637292,3.6875,3.575,3.8125,3.875,3.625,3.875,3.75,3.75,3.6041666666666665,3.75
4861,343978,Metal Mario,Buggybud,Leaf Tyres,Hylian Kite,3.25,3.75,4.0,3.75,4.25,3.5,3.75,3.25,3.25,4.0,3.0,4.25,44.0,4.58257644503164,3.6875,3.575,3.5625,3.675,3.5,3.5,3.625,3.875,3.6041666666666665,3.625
4862,250501,Yoshi,Sports Coupé,Normal,Paper Glider,3.25,3.75,4.0,4.0,3.75,3.0,3.5,3.25,3.75,4.0,4.0,3.75,44.0,4.65732779157883,3.75,3.65,3.625,3.625,3.375,3.5,3.875,4.0,3.7916666666666665,3.25
4863,262249,Tanooki Mario,Sports Coupé,Normal,Cloud Glider,3.25,3.75,4.0,4.0,3.75,3.25,3.5,3.25,3.75,4.0,3.5,3.75,43.75,4.708874961779671,3.75,3.65,3.625,3.625,3.375,3.5,3.875,4.0,3.625,3.375
4864,328075,Mario,Wild Wiggler,GLA Wheels,Paper Glider,3.25,3.75,4.0,4.0,4.0,3.0,3.75,3.25,3.75,3.75,4.0,3.75,44.25,4.6607997373500165,3.75,3.65,3.625,3.65,3.5,3.5,3.875,3.875,3.7916666666666665,3.375
4865,302197,Luigi,Flame Rider,GLA Wheels,Flower Glider,3.25,3.75,4.0,4.0,4.0,3.0,4.0,3.5,4.0,4.0,3.75,3.75,45.0,4.662900068768379,3.75,3.65,3.875,3.9,3.625,3.625,4.0,4.0,3.7916666666666665,3.5
4866,343850,Metal Mario,Buggybud,Normal Blue,MKTV Parafoil,3.25,3.75,4.0,4.0,4.25,4.0,3.75,3.5,3.75,3.5,3.25,4.0,45.0,4.680198925466584,3.75,3.65,3.625,3.625,3.5,3.625,3.875,3.75,3.625,3.875
4867,329075,Mario,Inkstriker,Button,Parachute,3.25,3.75,4.0,4.25,3.75,3.0,3.25,3.0,3.25,4.0,3.25,4.0,42.75,4.558862524004962,3.8125,3.725,3.375,3.425,3.25,3.375,3.625,4.125,3.5416666666666665,3.125
4868,305557,Luigi,Inkstriker,Button,Flower Glider,3.25,3.75,4.0,4.25,3.75,3.0,3.5,3.25,3.5,4.25,3.0,4.0,43.5,4.554058707492078,3.8125,3.725,3.625,3.675,3.375,3.5,3.75,4.25,3.5416666666666665,3.25
4869,386891,King Boo,Wild Wiggler,Leaf Tyres,Cloud Glider,3.25,3.75,4.0,4.25,4.0,2.75,3.5,3.0,3.25,3.75,3.75,4.25,43.5,4.517346350418289,3.8125,3.725,3.375,3.45,3.375,3.375,3.625,4.0,3.7916666666666665,3.125
4870,402580,Donkey Kong,Buggybud,Button,MKTV Parafoil,3.25,3.75,4.0,4.25,4.5,3.0,3.5,3.25,3.25,3.5,2.5,4.5,43.25,4.383389642210469,3.8125,3.725,3.375,3.425,3.375,3.5,3.625,3.875,3.458333333333333,3.25
4871,386174,King Boo,City Tripper,Cushion,Hylian Kite,3.25,3.75,4.25,3.0,3.75,3.25,3.5,2.75,3.0,3.25,4.25,4.0,42.0,4.5,3.5625,3.375,3.125,3.225,3.375,3.25,3.625,3.125,3.7916666666666665,3.375
4872,376738,King Boo,Pipe Frame,Sponge,Hylian Kite,3.25,3.75,4.25,3.0,3.75,3.25,3.5,2.75,3.0,3.5,4.25,4.0,42.25,4.50619366451037,3.5625,3.375,3.1875,3.3,3.375,3.25,3.625,3.25,3.8125,3.375
4873,325203,Mario,The Duke,Roller,Gold Glider,3.25,3.75,4.25,3.25,4.0,3.25,3.75,3.5,3.75,3.5,3.0,4.0,43.25,4.623739492243778,3.625,3.45,3.625,3.625,3.5,3.625,4.0,3.375,3.5416666666666665,3.5
4874,298897,Luigi,300 SL Roadster,Azure Roller,Gold Glider,3.25,3.75,4.25,3.25,4.0,3.25,4.0,3.75,4.0,3.75,2.75,4.0,44.0,4.5561873177007035,3.625,3.45,3.875,3.875,3.625,3.75,4.125,3.5,3.5416666666666665,3.625
4875,341484,Metal Mario,Pipe Frame,Cushion,MKTV Parafoil,3.25,3.75,4.25,3.5,4.0,4.0,3.5,3.0,3.25,3.0,3.5,4.0,43.0,4.58257644503164,3.6875,3.525,3.1875,3.225,3.375,3.375,3.75,3.25,3.5625,3.75
4876,341452,Metal Mario,Pipe Frame,Sponge,Parafoil,3.25,3.75,4.25,3.5,4.0,4.0,3.5,3.0,3.25,3.25,3.5,4.0,43.25,4.608930177512242,3.6875,3.525,3.25,3.3,3.375,3.375,3.75,3.375,3.583333333333333,3.75
4877,326647,Mario,Yoshi Bike+,Normal,Paper Glider,3.25,3.75,4.25,3.75,4.0,3.25,3.75,3.0,4.0,3.5,3.5,3.75,43.75,4.639156081756483,3.75,3.6,3.5625,3.55,3.5,3.375,4.125,3.625,3.6041666666666665,3.5
4878,301313,Luigi,Comet+,GLA Wheels,Parachute,3.25,3.75,4.25,3.75,4.0,3.25,4.0,3.25,4.25,3.75,3.25,3.75,44.5,4.6181186920870125,3.75,3.6,3.8125,3.8,3.625,3.5,4.25,3.75,3.6041666666666665,3.625
4879,377585,King Boo,Cat Cruiser,Button,Parachute,3.25,3.75,4.25,4.0,4.0,3.0,3.5,2.75,3.5,3.5,3.25,4.25,43.0,4.5193123612359,3.8125,3.675,3.3125,3.35,3.375,3.25,3.875,3.75,3.6041666666666665,3.25
4880,324140,Mario,Koopa Clown,Cushion,Hylian Kite,3.25,3.75,4.5,3.25,3.0,3.5,3.5,3.0,3.5,3.25,4.75,3.25,42.5,4.447800541086608,3.6875,3.475,3.3125,3.325,3.375,3.375,4.0,3.25,3.7708333333333335,3.5
4881,322927,Mario,Tanooki Kart,Sponge,Waddle Wing,3.25,3.75,4.5,3.25,3.0,3.5,3.5,3.0,3.5,3.5,4.75,3.25,42.75,4.455137632057416,3.6875,3.475,3.375,3.4,3.375,3.375,4.0,3.375,3.7916666666666665,3.5
4882,299432,Luigi,Tanooki Kart,Cushion,Super Glider,3.25,3.75,4.5,3.25,3.0,3.5,3.75,3.25,3.75,3.5,4.5,3.25,43.25,4.517837101586963,3.6875,3.475,3.5625,3.575,3.5,3.5,4.125,3.375,3.7708333333333335,3.625
4883,300580,Luigi,Koopa Clown,Sponge,Super Glider,3.25,3.75,4.5,3.25,3.0,3.5,3.75,3.25,3.75,3.75,4.5,3.25,43.5,4.517346350418289,3.6875,3.475,3.625,3.65,3.5,3.5,4.125,3.5,3.7916666666666665,3.625
4884,382934,King Boo,Koopa Clown,Cushion,Parafoil,3.25,3.75,4.5,3.75,3.0,3.75,3.25,3.0,3.5,2.75,4.75,3.5,42.75,4.4052789041759315,3.8125,3.625,3.125,3.075,3.25,3.375,4.0,3.25,3.7916666666666665,3.5
4885,382906,King Boo,Koopa Clown,Sponge,Parafoil,3.25,3.75,4.5,3.75,3.0,3.75,3.25,3.0,3.5,3.0,4.75,3.5,43.0,4.432576263300788,3.8125,3.625,3.1875,3.15,3.25,3.375,4.0,3.375,3.8125,3.5
4886,318292,Mario,Mach 8,Azure Roller,Wario Wing,3.25,3.75,4.5,3.75,3.75,3.5,3.5,3.5,3.5,3.75,3.25,4.0,44.0,4.65732779157883,3.8125,3.625,3.5625,3.575,3.375,3.625,4.0,3.75,3.6041666666666665,3.5
4887,305496,Luigi,Inkstriker,Roller,Wario Wing,3.25,3.75,4.5,3.75,3.75,3.5,3.75,3.75,3.75,4.0,3.0,4.0,44.75,4.623739492243778,3.8125,3.625,3.8125,3.825,3.5,3.75,4.125,3.875,3.6041666666666665,3.625
4888,383121,King Boo,Standard Bike,Roller,Gold Glider,3.25,3.75,4.5,3.75,4.0,3.25,3.75,3.5,3.5,3.5,3.75,4.25,44.75,4.623739492243778,3.8125,3.625,3.5625,3.6,3.5,3.625,4.0,3.625,3.8541666666666665,3.5
4889,402633,Donkey Kong,Buggybud,Cushion,Flower Glider,3.25,3.75,4.5,4.0,4.25,3.0,3.25,2.5,3.5,3.25,3.5,4.25,43.0,4.4128910069697715,3.875,3.7,3.125,3.125,3.25,3.125,4.0,3.625,3.625,3.125
4890,408491,Donkey Kong,Mr Scooty,Sponge,Paper Glider,3.25,3.75,4.5,4.0,4.25,3.0,3.25,2.5,3.5,3.5,3.5,4.25,43.25,4.421420888833007,3.875,3.7,3.1875,3.2,3.25,3.125,4.0,3.75,3.6458333333333335,3.125
4891,383567,King Boo,Comet+,Azure Roller,Plane Glider,3.25,3.75,4.75,3.5,4.0,3.5,3.75,3.25,3.75,3.25,3.25,4.25,44.25,4.533813829618954,3.8125,3.575,3.5,3.5,3.5,3.5,4.25,3.375,3.6666666666666665,3.625
4892,165627,Shy Guy,Steel Driver,Off-Road,Flower Glider,3.25,4.0,2.0,2.75,3.25,3.25,3.25,4.0,3.5,3.5,4.25,2.75,39.75,4.37727687459908,3.0,3.125,3.5625,3.5,3.25,4.0,2.75,3.125,3.520833333333333,3.25
4893,166641,Shy Guy,Tri-Speeder,Retro Off-Road,Paper Glider,3.25,4.0,2.0,2.75,3.25,3.25,3.25,4.0,3.75,3.5,4.25,2.75,40.0,4.366347767687076,3.0,3.125,3.625,3.525,3.25,4.0,2.875,3.125,3.5416666666666665,3.25
4894,199045,Cat Peach,Bone Rattler,Normal,Flower Glider,3.25,4.0,2.75,3.0,3.5,3.0,3.5,4.25,3.75,3.5,3.75,3.25,41.5,4.562635302307241,3.25,3.275,3.75,3.675,3.375,4.125,3.25,3.25,3.583333333333333,3.25
4895,248127,Yoshi,Steel Driver,Leaf Tyres,Parachute,3.25,4.0,2.75,3.25,3.5,2.75,3.25,4.0,3.25,3.5,3.25,3.75,40.5,4.594077929557006,3.3125,3.35,3.5,3.475,3.25,4.0,3.0,3.375,3.5,3.0
4896,260769,Tanooki Mario,Tri-Speeder,Leaf Tyres,Parachute,3.25,4.0,2.75,3.25,3.5,3.0,3.25,4.0,3.25,3.5,2.75,3.75,40.25,4.58087844389977,3.3125,3.35,3.5,3.475,3.25,4.0,3.0,3.375,3.333333333333333,3.125
4897,256772,Yoshi,City Tripper,Off-Road,Hylian Kite,3.25,4.0,3.0,2.75,4.0,3.0,3.75,3.25,3.0,3.75,4.25,3.5,41.5,4.5134381598990485,3.25,3.225,3.4375,3.575,3.5,3.625,3.0,3.25,3.7291666666666665,3.375
4898,247490,Yoshi,Pipe Frame,Retro Off-Road,Hylian Kite,3.25,4.0,3.0,2.75,4.0,3.0,3.75,3.25,3.25,3.75,4.25,3.5,41.75,4.5297687545021885,3.25,3.225,3.5,3.6,3.5,3.625,3.125,3.25,3.75,3.375
4899,267062,Tanooki Mario,Varmint,Off-Road,Hylian Kite,3.25,4.0,3.0,2.75,4.0,3.25,3.75,3.25,3.0,3.75,3.75,3.5,41.25,4.585421901205575,3.25,3.225,3.4375,3.575,3.5,3.625,3.0,3.25,3.5625,3.5
4900,267176,Tanooki Mario,Varmint,Retro Off-Road,Super Glider,3.25,4.0,3.0,2.75,4.0,3.25,3.75,3.25,3.25,3.75,3.75,3.5,41.5,4.60351926945062,3.25,3.225,3.5,3.6,3.5,3.625,3.125,3.25,3.583333333333333,3.5
4901,325858,Mario,Varmint,Off-Road,Bowser Kite,3.25,4.0,3.0,3.25,4.0,3.5,3.5,3.25,3.0,3.25,3.75,3.5,41.25,4.6607997373500165,3.375,3.375,3.25,3.325,3.375,3.625,3.0,3.25,3.5,3.5
4902,327498,Mario,City Tripper,Triforce Tyres,MKTV Parafoil,3.25,4.0,3.0,3.25,4.0,3.5,3.5,3.25,3.25,3.25,3.75,3.5,41.5,4.683173883843538,3.375,3.375,3.3125,3.35,3.375,3.625,3.125,3.25,3.520833333333333,3.5
4903,294402,Luigi,Pipe Frame,Off-Road,MKTV Parafoil,3.25,4.0,3.0,3.25,4.0,3.5,3.75,3.5,3.25,3.5,3.5,3.5,42.0,4.698488655422238,3.375,3.375,3.5,3.575,3.5,3.75,3.125,3.375,3.5,3.625
4904,303978,Luigi,City Tripper,Triforce Tyres,MKTV Parafoil,3.25,4.0,3.0,3.25,4.0,3.5,3.75,3.5,3.5,3.5,3.5,3.5,42.25,4.708874961779671,3.375,3.375,3.5625,3.6,3.5,3.75,3.25,3.375,3.520833333333333,3.625
4905,194113,Cat Peach,Streetle,Metal,Waddle Wing,3.25,4.0,3.25,2.0,3.5,2.75,4.0,4.0,3.25,3.25,3.75,3.25,40.25,4.421420888833007,3.125,3.025,3.625,3.7,3.625,4.0,3.25,2.625,3.5416666666666665,3.375
4906,253086,Yoshi,Streetle,Gold Wheels,Bowser Kite,3.25,4.0,3.25,2.5,3.5,3.0,3.75,4.0,3.25,2.75,3.5,3.5,40.25,4.542011148739636,3.25,3.175,3.4375,3.45,3.5,4.0,3.25,2.625,3.4791666666666665,3.375
4907,261906,Tanooki Mario,Landship,Gold Wheels,Bowser Kite,3.25,4.0,3.25,2.5,3.5,3.25,3.75,4.0,3.25,2.75,3.0,3.5,40.0,4.5435645354123615,3.25,3.175,3.4375,3.45,3.5,4.0,3.25,2.625,3.3125,3.5
4908,248026,Yoshi,Steel Driver,Azure Roller,Wario Wing,3.25,4.0,3.25,2.75,3.5,3.25,3.5,4.5,3.5,3.25,3.25,3.75,41.75,4.554589906361393,3.3125,3.25,3.6875,3.625,3.375,4.25,3.375,3.0,3.5625,3.375
4909,269635,Tanooki Mario,Bone Rattler,Roller,Plane Glider,3.25,4.0,3.25,2.75,3.5,3.5,3.5,4.5,3.5,3.25,2.75,3.75,41.5,4.5134381598990485,3.3125,3.25,3.6875,3.625,3.375,4.25,3.375,3.0,3.395833333333333,3.5
4910,193550,Cat Peach,Tanooki Kart,Off-Road,Super Glider,3.25,4.0,3.25,3.0,3.25,3.25,3.75,3.5,3.5,3.75,5.0,2.75,42.25,4.421420888833007,3.375,3.325,3.625,3.675,3.5,3.75,3.375,3.375,3.7916666666666665,3.5
4911,194906,Cat Peach,Koopa Clown,Triforce Tyres,Hylian Kite,3.25,4.0,3.25,3.0,3.25,3.25,3.75,3.5,3.75,3.75,5.0,2.75,42.5,4.417749923559343,3.375,3.325,3.6875,3.7,3.5,3.75,3.5,3.375,3.8125,3.5
4912,253534,Yoshi,Koopa Clown,Off-Road,Bowser Kite,3.25,4.0,3.25,3.5,3.25,3.5,3.5,3.5,3.5,3.25,4.75,3.0,42.25,4.542011148739636,3.5,3.475,3.4375,3.425,3.375,3.75,3.375,3.375,3.7291666666666665,3.5
4913,253704,Yoshi,Koopa Clown,Triforce Tyres,MKTV Parafoil,3.25,4.0,3.25,3.5,3.25,3.5,3.5,3.5,3.75,3.25,4.75,3.0,42.5,4.537382283612969,3.5,3.475,3.5,3.45,3.375,3.75,3.5,3.375,3.75,3.5
4914,264120,Tanooki Mario,Tanooki Kart,Off-Road,MKTV Parafoil,3.25,4.0,3.25,3.5,3.25,3.75,3.5,3.5,3.5,3.25,4.25,3.0,42.0,4.646446609406726,3.5,3.475,3.4375,3.425,3.375,3.75,3.375,3.375,3.5625,3.625
4915,265458,Tanooki Mario,Koopa Clown,Triforce Tyres,Peach Parasol,3.25,4.0,3.25,3.5,3.25,3.75,3.5,3.5,3.75,3.25,4.25,3.0,42.25,4.639156081756483,3.5,3.475,3.5,3.45,3.375,3.75,3.5,3.375,3.583333333333333,3.625
4916,376783,King Boo,Pipe Frame,Funky Monster,Cloud Glider,3.25,4.0,3.25,3.5,3.5,3.75,3.0,2.75,2.75,2.75,4.5,3.75,40.75,4.451672653620231,3.5,3.475,2.8125,2.85,3.125,3.375,3.0,3.125,3.6875,3.375
4917,379065,King Boo,Buggybud,Off-Road,Cloud Glider,3.25,4.0,3.25,3.75,4.0,3.25,3.25,2.75,3.25,3.5,4.25,3.75,42.25,4.567534376913591,3.5625,3.55,3.1875,3.225,3.25,3.375,3.25,3.625,3.7291666666666665,3.25
4918,379237,King Boo,Buggybud,Triforce Tyres,Parachute,3.25,4.0,3.25,3.75,4.0,3.25,3.25,2.75,3.5,3.5,4.25,3.75,42.5,4.575825221843352,3.5625,3.55,3.25,3.25,3.25,3.375,3.375,3.625,3.75,3.25
4919,320485,Mario,Landship,Monster,Gold Glider,3.25,4.0,3.5,3.0,3.5,3.75,3.0,3.5,3.0,2.25,4.5,3.5,40.75,4.431325970774863,3.4375,3.35,2.9375,2.875,3.125,3.75,3.25,2.625,3.6458333333333335,3.375
4920,297110,Luigi,Landship,Funky Monster,Wario Wing,3.25,4.0,3.5,3.0,3.5,3.75,3.25,3.75,3.25,2.5,4.25,3.5,41.5,4.537382283612969,3.4375,3.35,3.1875,3.125,3.25,3.875,3.375,2.75,3.6458333333333335,3.5
4921,250029,Yoshi,Landship,Wooden,Waddle Wing,3.25,4.0,3.5,3.0,3.75,2.5,4.25,4.25,4.0,3.5,3.5,3.75,43.25,4.483693918593854,3.4375,3.35,4.0,4.0,3.75,4.125,3.75,3.25,3.75,3.375
4922,264654,Tanooki Mario,Streetle,Slim,Hylian Kite,3.25,4.0,3.5,3.0,3.75,2.75,4.25,4.25,4.0,3.5,3.0,3.75,43.0,4.496226361559203,3.4375,3.35,4.0,4.0,3.75,4.125,3.75,3.25,3.583333333333333,3.5
4923,323450,Mario,Streetle,Slim,Bowser Kite,3.25,4.0,3.5,3.5,3.75,3.0,4.0,4.25,4.0,3.0,3.0,3.75,43.0,4.5561873177007035,3.5625,3.5,3.8125,3.75,3.625,4.125,3.75,3.25,3.520833333333333,3.5
4924,297076,Luigi,Landship,Wooden,MKTV Parafoil,3.25,4.0,3.5,3.5,3.75,3.0,4.25,4.5,4.25,3.25,2.75,3.75,43.75,4.4621345498879466,3.5625,3.5,4.0625,4.0,3.75,4.25,3.875,3.375,3.520833333333333,3.625
4925,324015,Mario,Koopa Clown,Monster,Paper Glider,3.25,4.0,3.5,3.75,2.75,4.0,3.0,3.0,3.25,2.75,5.0,3.0,41.25,4.341791342837518,3.625,3.575,3.0,2.95,3.125,3.5,3.375,3.25,3.6666666666666665,3.5
4926,299307,Luigi,Tanooki Kart,Monster,Cloud Glider,3.25,4.0,3.5,3.75,2.75,4.0,3.25,3.25,3.5,3.0,4.75,3.0,42.0,4.4460882905930035,3.625,3.575,3.25,3.2,3.25,3.625,3.5,3.375,3.6666666666666665,3.625
4927,317814,Mario,Pipe Frame,Normal,Super Glider,3.25,4.0,3.75,3.0,4.0,3.25,4.0,3.5,3.25,3.75,3.75,3.75,43.25,4.655261407774388,3.5,3.375,3.625,3.75,3.625,3.75,3.5,3.375,3.7083333333333335,3.625
4928,302386,Luigi,Varmint,Normal Blue,Super Glider,3.25,4.0,3.75,3.0,4.0,3.25,4.25,3.75,3.5,4.0,3.5,3.75,44.0,4.625631845436187,3.5,3.375,3.875,4.0,3.75,3.875,3.625,3.5,3.7083333333333335,3.75
4929,376698,King Boo,Pipe Frame,Button,Super Glider,3.25,4.0,3.75,3.25,4.0,3.0,3.75,3.25,2.75,3.75,3.5,4.25,42.5,4.5498316813107404,3.5625,3.45,3.375,3.55,3.5,3.625,3.25,3.5,3.7083333333333335,3.375
4930,376620,King Boo,Pipe Frame,Normal,Parafoil,3.25,4.0,3.75,3.5,4.0,3.5,3.75,3.5,3.25,3.25,3.75,4.0,43.5,4.708062895939428,3.625,3.525,3.4375,3.5,3.5,3.75,3.5,3.375,3.7291666666666665,3.625
4931,341426,Metal Mario,Pipe Frame,Button,Bowser Kite,3.25,4.0,3.75,3.75,4.25,3.75,3.75,3.5,3.0,3.5,2.75,4.25,43.5,4.541494522685637,3.6875,3.6,3.4375,3.55,3.5,3.75,3.375,3.625,3.4791666666666665,3.75
4932,253692,Yoshi,Koopa Clown,GLA Wheels,Hylian Kite,3.25,4.0,4.0,3.25,3.25,3.25,4.0,3.75,3.75,3.75,4.75,3.25,44.25,4.533813829618954,3.625,3.475,3.8125,3.85,3.625,3.875,3.875,3.5,3.9375,3.625
4933,265345,Tanooki Mario,Koopa Clown,Normal Blue,Waddle Wing,3.25,4.0,4.0,3.25,3.25,3.5,4.0,3.75,3.75,3.75,4.25,3.25,44.0,4.641129718717363,3.625,3.475,3.8125,3.85,3.625,3.875,3.875,3.5,3.7708333333333335,3.75
4934,319905,Mario,Prancer,Roller,Parachute,3.25,4.0,4.0,3.25,3.75,2.5,3.75,3.5,4.0,3.5,3.0,4.0,42.5,4.525259241397173,3.625,3.475,3.6875,3.65,3.5,3.75,4.0,3.375,3.5625,3.125
4935,296387,Luigi,Prancer,Roller,Flower Glider,3.25,4.0,4.0,3.25,3.75,2.5,4.0,3.75,4.25,3.75,2.75,4.0,43.25,4.451672653620231,3.625,3.475,3.9375,3.9,3.625,3.875,4.125,3.5,3.5625,3.25
4936,322899,Mario,Tanooki Kart,Button,Waddle Wing,3.25,4.0,4.0,3.5,3.25,3.25,3.75,3.5,3.25,3.75,4.0,3.5,43.0,4.692271272551667,3.6875,3.55,3.5625,3.65,3.5,3.75,3.625,3.625,3.6875,3.5
4937,299388,Luigi,Tanooki Kart,Button,Hylian Kite,3.25,4.0,4.0,3.5,3.25,3.25,4.0,3.75,3.5,4.0,3.75,3.5,43.75,4.689971897656964,3.6875,3.55,3.8125,3.9,3.625,3.875,3.75,3.75,3.6875,3.625
4938,324250,Mario,Koopa Clown,GLA Wheels,MKTV Parafoil,3.25,4.0,4.0,3.75,3.25,3.75,3.75,3.75,3.75,3.25,4.25,3.25,44.0,4.65732779157883,3.75,3.625,3.625,3.6,3.5,3.875,3.875,3.5,3.7083333333333335,3.75
4939,300728,Luigi,Koopa Clown,GLA Wheels,Bowser Kite,3.25,4.0,4.0,3.75,3.25,3.75,4.0,4.0,4.0,3.5,4.0,3.25,44.75,4.672156957362123,3.75,3.625,3.875,3.85,3.625,4.0,4.0,3.625,3.7083333333333335,3.875
4940,381700,King Boo,Tanooki Kart,Button,Peach Parasol,3.25,4.0,4.0,4.0,3.25,3.5,3.5,3.5,3.25,3.25,4.0,3.75,43.25,4.672156957362123,3.8125,3.7,3.375,3.4,3.375,3.75,3.625,3.625,3.7083333333333335,3.5
4941,349721,Metal Mario,Mr Scooty,Normal Blue,Cloud Glider,3.25,4.0,4.0,4.0,4.25,3.75,3.75,3.25,3.75,3.75,3.5,4.0,45.25,4.689971897656964,3.8125,3.7,3.625,3.65,3.5,3.625,3.875,3.875,3.7083333333333335,3.75
4942,402771,Donkey Kong,Buggybud,Leaf Tyres,Parachute,3.25,4.0,4.0,4.25,4.5,2.75,3.5,3.0,3.25,3.75,2.75,4.5,43.5,4.364855063068995,3.875,3.775,3.375,3.45,3.375,3.5,3.625,4.0,3.5416666666666665,3.125
